flag,start_time,target_buy_volume,target_sell_volume,target_num,trade_price,trade_volume,trade_num
0,2018-09-10 20:00:00,24.52,20.00,6,-1.0,0.00,0
0,2018-09-10 21:00:00,24.39,20.00,6,-1.0,0.00,0
0,2018-09-10 22:00:00,24.19,20.00,6,-1.0,0.00,0
0,2018-09-10 23:00:00,23.52,20.00,6,-1.0,0.00,0
0,2018-09-11 00:00:00,39.07,20.00,7,-1.0,0.00,0
0,2018-09-11 01:00:00,21.79,20.00,6,-1.0,0.00,0
0,2018-09-11 02:00:00,21.83,20.00,6,-1.0,0.00,0
0,2018-09-11 03:00:00,45.65,20.00,6,-1.0,0.00,0
0,2018-09-11 04:00:00,20.75,20.00,5,-1.0,0.00,0
0,2018-09-11 05:00:00,20.81,20.00,5,-1.0,0.00,0
0,2018-09-11 06:00:00,21.78,20.00,6,-1.0,0.00,0
0,2018-09-11 07:00:00,20.66,20.00,5,-1.0,0.00,0
0,2018-09-11 08:00:00,21.70,20.00,5,-1.0,0.00,0
0,2018-09-11 09:00:00,20.29,20.00,5,-1.0,0.00,0
0,2018-09-11 10:00:00,20.90,20.00,5,-1.0,0.00,0
0,2018-09-11 11:00:00,21.08,20.00,5,-1.0,0.00,0
0,2018-09-11 12:00:00,20.41,20.00,5,-1.0,0.00,0
0,2018-09-11 13:00:00,21.12,21.00,6,-1.0,0.00,0
0,2018-09-11 14:00:00,22.43,20.00,5,-1.0,0.00,0
0,2018-09-11 15:00:00,23.30,20.00,5,-1.0,0.00,0
0,2018-09-11 16:00:00,23.21,20.00,5,-1.0,0.00,0
0,2018-09-11 17:00:00,23.22,20.00,6,-1.0,0.00,0
0,2018-09-11 18:00:00,21.82,20.00,5,-1.0,0.00,0
0,2018-09-11 19:00:00,21.64,20.00,5,-1.0,0.00,0
0,2018-09-11 20:00:00,22.61,20.00,6,-1.0,0.00,0
0,2018-09-11 21:00:00,21.82,20.00,5,-1.0,0.00,0
0,2018-09-11 22:00:00,21.45,20.00,5,-1.0,0.00,0
0,2018-09-11 23:00:00,22.01,20.00,6,-1.0,0.00,0
0,2018-09-12 00:00:00,31.05,20.00,6,-1.0,0.00,0
0,2018-09-12 01:00:00,20.77,20.00,5,-1.0,0.00,0
0,2018-09-12 02:00:00,20.78,20.00,5,-1.0,0.00,0
0,2018-09-12 03:00:00,40.67,20.00,6,-1.0,0.00,0
0,2018-09-12 04:00:00,20.69,20.00,5,-1.0,0.00,0
0,2018-09-12 05:00:00,20.80,20.00,5,-1.0,0.00,0
0,2018-09-12 06:00:00,20.84,20.00,5,-1.0,0.00,0
0,2018-09-12 07:00:00,20.79,20.00,5,-1.0,0.00,0
0,2018-09-12 08:00:00,20.86,20.00,5,-1.0,0.00,0
0,2018-09-12 09:00:00,20.62,20.00,5,-1.0,0.00,0
0,2018-09-12 10:00:00,20.89,20.00,5,-1.0,0.00,0
0,2018-09-12 11:00:00,20.88,20.00,5,-1.0,0.00,0
0,2018-09-12 12:00:00,20.80,20.00,5,-1.0,0.00,0
0,2018-09-12 13:00:00,21.46,20.00,5,-1.0,0.00,0
0,2018-09-12 14:00:00,21.70,20.00,5,-1.0,0.00,0
0,2018-09-12 15:00:00,22.50,20.00,6,-1.0,0.00,0
0,2018-09-12 16:00:00,22.07,20.00,6,-1.0,0.00,0
0,2018-09-12 17:00:00,22.72,20.00,6,-1.0,0.00,0
0,2018-09-12 18:00:00,22.89,20.00,6,-1.0,0.00,0
0,2018-09-12 19:00:00,22.60,20.00,6,-1.0,0.00,0
0,2018-09-12 20:00:00,22.27,20.00,6,-1.0,0.00,0
0,2018-09-12 21:00:00,22.24,20.00,6,-1.0,0.00,0
0,2018-09-12 22:00:00,22.12,20.00,6,-1.0,0.00,0
